"";"button_action";"variant";"orig.id"
"73051";"click";"Variant 2";"73051"
"17819";"no_click";"Variant 1";"17819"
"32473";"no_click";"Variant 1";"32473"
"30039";"no_click";"Variant 1";"30039"
"81806";"no_click";"Variant 2";"81806"
"34770";"click";"Variant 1";"34770"
"68434";"no_click";"Variant 2";"68434"
"42601";"no_click";"Variant 1";"42601"
"26818";"no_click";"Variant 1";"26818"
"75190";"no_click";"Variant 2";"75190"
"25181";"no_click";"Variant 1";"25181"
"67141";"no_click";"Variant 2";"67141"
"36256";"no_click";"Variant 1";"36256"
"56721";"no_click";"Variant 2";"56721"
"59846";"no_click";"Variant 2";"59846"
"58849";"no_click";"Variant 2";"58849"
"60502";"no_click";"Variant 2";"60502"
"41249";"no_click";"Variant 1";"41249"
"30885";"no_click";"Variant 1";"30885"
"30365";"no_click";"Variant 1";"30365"
"65245";"no_click";"Variant 2";"65245"
"33554";"no_click";"Variant 1";"33554"
"62989";"no_click";"Variant 2";"62989"
"6749";"no_click";"Variant 1";"6749"
"78260";"no_click";"Variant 2";"78260"
"81464";"no_click";"Variant 2";"81464"
"33091";"no_click";"Variant 1";"33091"
"75651";"no_click";"Variant 2";"75651"
"43950";"no_click";"Variant 2";"43950"
"53125";"no_click";"Variant 2";"53125"
"83578";"no_click";"Variant 2";"83578"
"45060";"no_click";"Variant 2";"45060"
"81298";"no_click";"Variant 2";"81298"
"10389";"no_click";"Variant 1";"10389"
"35709";"no_click";"Variant 1";"35709"
"3164";"no_click";"Variant 1";"3164"
"62569";"no_click";"Variant 2";"62569"
"20587";"no_click";"Variant 1";"20587"
"49747";"no_click";"Variant 2";"49747"
"70871";"no_click";"Variant 2";"70871"
"78543";"no_click";"Variant 2";"78543"
"34477";"no_click";"Variant 1";"34477"
"13609";"no_click";"Variant 1";"13609"
"12207";"click";"Variant 1";"12207"
"19280";"no_click";"Variant 1";"19280"
"26337";"no_click";"Variant 1";"26337"
"72930";"no_click";"Variant 2";"72930"
"63669";"no_click";"Variant 2";"63669"
"58538";"no_click";"Variant 2";"58538"
"58481";"no_click";"Variant 2";"58481"
"74879";"no_click";"Variant 2";"74879"
"35589";"no_click";"Variant 1";"35589"
"63933";"no_click";"Variant 2";"63933"
"64992";"no_click";"Variant 2";"64992"
"72726";"no_click";"Variant 2";"72726"
"53626";"no_click";"Variant 2";"53626"
"78537";"no_click";"Variant 2";"78537"
"67316";"no_click";"Variant 2";"67316"
"32165";"no_click";"Variant 1";"32165"
"31263";"no_click";"Variant 1";"31263"
"11827";"no_click";"Variant 1";"11827"
"44230";"no_click";"Variant 2";"44230"
"73143";"no_click";"Variant 2";"73143"
"43747";"no_click";"Variant 2";"43747"
"26445";"no_click";"Variant 1";"26445"
"69205";"no_click";"Variant 2";"69205"
"65756";"no_click";"Variant 2";"65756"
"84195";"no_click";"Variant 2";"84195"
"83068";"no_click";"Variant 2";"83068"
"49915";"no_click";"Variant 2";"49915"
"72194";"no_click";"Variant 2";"72194"
"25136";"no_click";"Variant 1";"25136"
"63275";"no_click";"Variant 2";"63275"
"63147";"no_click";"Variant 2";"63147"
"10173";"no_click";"Variant 1";"10173"
"47879";"no_click";"Variant 2";"47879"
"12958";"no_click";"Variant 1";"12958"
"11357";"no_click";"Variant 1";"11357"
"73299";"no_click";"Variant 2";"73299"
"45208";"no_click";"Variant 2";"45208"
"58675";"no_click";"Variant 2";"58675"
"68910";"no_click";"Variant 2";"68910"
"78246";"no_click";"Variant 2";"78246"
"58092";"no_click";"Variant 2";"58092"
"70470";"click";"Variant 2";"70470"
"52048";"no_click";"Variant 2";"52048"
"41180";"no_click";"Variant 1";"41180"
"58578";"click";"Variant 2";"58578"
"55115";"no_click";"Variant 2";"55115"
"995";"no_click";"Variant 1";"995"
"69591";"no_click";"Variant 2";"69591"
"54390";"no_click";"Variant 2";"54390"
"57379";"no_click";"Variant 2";"57379"
"4768";"no_click";"Variant 1";"4768"
"43131";"no_click";"Variant 2";"43131"
"63674";"no_click";"Variant 2";"63674"
"13270";"no_click";"Variant 1";"13270"
"38446";"no_click";"Variant 1";"38446"
"17427";"no_click";"Variant 1";"17427"
"49951";"no_click";"Variant 2";"49951"
"15524";"no_click";"Variant 1";"15524"
"73386";"no_click";"Variant 2";"73386"
"72904";"no_click";"Variant 2";"72904"
"6854";"no_click";"Variant 1";"6854"
"74783";"no_click";"Variant 2";"74783"
"21960";"no_click";"Variant 1";"21960"
"5914";"no_click";"Variant 1";"5914"
"32288";"no_click";"Variant 1";"32288"
"3730";"no_click";"Variant 1";"3730"
"35399";"no_click";"Variant 1";"35399"
"53472";"no_click";"Variant 2";"53472"
"20882";"no_click";"Variant 1";"20882"
"44370";"no_click";"Variant 2";"44370"
"11398";"no_click";"Variant 1";"11398"
"28253";"no_click";"Variant 1";"28253"
"20249";"no_click";"Variant 1";"20249"
"26664";"no_click";"Variant 1";"26664"
"34406";"no_click";"Variant 1";"34406"
"8495";"no_click";"Variant 1";"8495"
"82368";"click";"Variant 2";"82368"
"49879";"no_click";"Variant 2";"49879"
"41703";"no_click";"Variant 1";"41703"
"69631";"no_click";"Variant 2";"69631"
"50348";"no_click";"Variant 2";"50348"
"24631";"no_click";"Variant 1";"24631"
"10665";"click";"Variant 1";"10665"
"45999";"no_click";"Variant 2";"45999"
"70173";"no_click";"Variant 2";"70173"
"79835";"no_click";"Variant 2";"79835"
"36279";"no_click";"Variant 1";"36279"
"48722";"no_click";"Variant 2";"48722"
"21481";"no_click";"Variant 1";"21481"
"33358";"no_click";"Variant 1";"33358"
"72125";"no_click";"Variant 2";"72125"
"79651";"no_click";"Variant 2";"79651"
"71694";"no_click";"Variant 2";"71694"
"28574";"no_click";"Variant 1";"28574"
"30160";"no_click";"Variant 1";"30160"
"10877";"no_click";"Variant 1";"10877"
"14509";"no_click";"Variant 1";"14509"
"77172";"no_click";"Variant 2";"77172"
"33417";"no_click";"Variant 1";"33417"
"36551";"no_click";"Variant 1";"36551"
"72263";"no_click";"Variant 2";"72263"
"68538";"no_click";"Variant 2";"68538"
"70768";"no_click";"Variant 2";"70768"
"24874";"no_click";"Variant 1";"24874"
"24733";"no_click";"Variant 1";"24733"
"73554";"no_click";"Variant 2";"73554"
"44373";"no_click";"Variant 2";"44373"
"76520";"no_click";"Variant 2";"76520"
"51490";"no_click";"Variant 2";"51490"
"29202";"no_click";"Variant 1";"29202"
"62412";"no_click";"Variant 2";"62412"
"36781";"no_click";"Variant 1";"36781"
"82872";"no_click";"Variant 2";"82872"
"5171";"no_click";"Variant 1";"5171"
"76211";"no_click";"Variant 2";"76211"
"70852";"no_click";"Variant 2";"70852"
"21288";"click";"Variant 1";"21288"
"30290";"no_click";"Variant 1";"30290"
"67368";"no_click";"Variant 2";"67368"
"64448";"no_click";"Variant 2";"64448"
"27045";"no_click";"Variant 1";"27045"
"21894";"no_click";"Variant 1";"21894"
"19219";"no_click";"Variant 1";"19219"
"10177";"no_click";"Variant 1";"10177"
"3645";"no_click";"Variant 1";"3645"
"11968";"no_click";"Variant 1";"11968"
"36398";"no_click";"Variant 1";"36398"
"38238";"no_click";"Variant 1";"38238"
"76442";"no_click";"Variant 2";"76442"
"53940";"no_click";"Variant 2";"53940"
"43686";"no_click";"Variant 2";"43686"
"33013";"no_click";"Variant 1";"33013"
"16651";"no_click";"Variant 1";"16651"
"11116";"no_click";"Variant 1";"11116"
"11918";"no_click";"Variant 1";"11918"
"37899";"click";"Variant 1";"37899"
"19989";"no_click";"Variant 1";"19989"
"72048";"no_click";"Variant 2";"72048"
"54039";"no_click";"Variant 2";"54039"
"6053";"no_click";"Variant 1";"6053"
"82518";"no_click";"Variant 2";"82518"
"73033";"no_click";"Variant 2";"73033"
"21191";"no_click";"Variant 1";"21191"
"56534";"no_click";"Variant 2";"56534"
"15145";"no_click";"Variant 1";"15145"
"31318";"no_click";"Variant 1";"31318"
"83522";"no_click";"Variant 2";"83522"
"54320";"no_click";"Variant 2";"54320"
"73427";"no_click";"Variant 2";"73427"
"33065";"no_click";"Variant 1";"33065"
"33290";"no_click";"Variant 1";"33290"
"35289";"no_click";"Variant 1";"35289"
"79190";"no_click";"Variant 2";"79190"
"84445";"no_click";"Variant 2";"84445"
"7704";"no_click";"Variant 1";"7704"
"37446";"no_click";"Variant 1";"37446"
"30846";"click";"Variant 1";"30846"
"45421";"no_click";"Variant 2";"45421"
"6925";"no_click";"Variant 1";"6925"
"76820";"no_click";"Variant 2";"76820"
"70854";"no_click";"Variant 2";"70854"
"4823";"no_click";"Variant 1";"4823"
"38083";"click";"Variant 1";"38083"
"37161";"no_click";"Variant 1";"37161"
"66792";"no_click";"Variant 2";"66792"
"45041";"no_click";"Variant 2";"45041"
"73188";"no_click";"Variant 2";"73188"
"64085";"click";"Variant 2";"64085"
"80172";"no_click";"Variant 2";"80172"
"34231";"no_click";"Variant 1";"34231"
"83452";"no_click";"Variant 2";"83452"
"64818";"click";"Variant 2";"64818"
"50395";"no_click";"Variant 2";"50395"
"82493";"no_click";"Variant 2";"82493"
"14544";"no_click";"Variant 1";"14544"
"14155";"no_click";"Variant 1";"14155"
"16977";"no_click";"Variant 1";"16977"
"42905";"no_click";"Variant 1";"42905"
"29229";"no_click";"Variant 1";"29229"
"82006";"no_click";"Variant 2";"82006"
"8109";"no_click";"Variant 1";"8109"
"17150";"no_click";"Variant 1";"17150"
"26172";"no_click";"Variant 1";"26172"
"20922";"no_click";"Variant 1";"20922"
"3707";"click";"Variant 1";"3707"
"70058";"no_click";"Variant 2";"70058"
"28122";"no_click";"Variant 1";"28122"
"28248";"no_click";"Variant 1";"28248"
"60143";"no_click";"Variant 2";"60143"
"61809";"no_click";"Variant 2";"61809"
"11532";"no_click";"Variant 1";"11532"
"53281";"no_click";"Variant 2";"53281"
"33243";"no_click";"Variant 1";"33243"
"76072";"no_click";"Variant 2";"76072"
"39597";"no_click";"Variant 1";"39597"
"3682";"no_click";"Variant 1";"3682"
"68511";"click";"Variant 2";"68511"
"6679";"click";"Variant 1";"6679"
"53947";"click";"Variant 2";"53947"
"37651";"no_click";"Variant 1";"37651"
"50439";"no_click";"Variant 2";"50439"
"10620";"no_click";"Variant 1";"10620"
"80677";"no_click";"Variant 2";"80677"
"15168";"no_click";"Variant 1";"15168"
"32049";"no_click";"Variant 1";"32049"
"9462";"no_click";"Variant 1";"9462"
"2433";"no_click";"Variant 1";"2433"
"40771";"no_click";"Variant 1";"40771"
"33340";"no_click";"Variant 1";"33340"
"57728";"no_click";"Variant 2";"57728"
"69368";"no_click";"Variant 2";"69368"
"46404";"no_click";"Variant 2";"46404"
"38327";"no_click";"Variant 1";"38327"
"68079";"no_click";"Variant 2";"68079"
"23925";"no_click";"Variant 1";"23925"
"7019";"no_click";"Variant 1";"7019"
"11857";"no_click";"Variant 1";"11857"
"5628";"no_click";"Variant 1";"5628"
"12498";"no_click";"Variant 1";"12498"
"55691";"no_click";"Variant 2";"55691"
"52403";"no_click";"Variant 2";"52403"
"42238";"no_click";"Variant 1";"42238"
"55827";"no_click";"Variant 2";"55827"
"46478";"no_click";"Variant 2";"46478"
"7871";"no_click";"Variant 1";"7871"
"39451";"click";"Variant 1";"39451"
"44238";"no_click";"Variant 2";"44238"
"21304";"no_click";"Variant 1";"21304"
"72423";"click";"Variant 2";"72423"
"387";"no_click";"Variant 1";"387"
"34823";"no_click";"Variant 1";"34823"
"46436";"no_click";"Variant 2";"46436"
"30597";"no_click";"Variant 1";"30597"
"52361";"no_click";"Variant 2";"52361"
"80161";"no_click";"Variant 2";"80161"
"70638";"no_click";"Variant 2";"70638"
"56316";"click";"Variant 2";"56316"
"55425";"no_click";"Variant 2";"55425"
"27272";"no_click";"Variant 1";"27272"
"80148";"click";"Variant 2";"80148"
"42640";"click";"Variant 1";"42640"
"26052";"no_click";"Variant 1";"26052"
"15941";"no_click";"Variant 1";"15941"
"50545";"no_click";"Variant 2";"50545"
"12138";"no_click";"Variant 1";"12138"
"36850";"no_click";"Variant 1";"36850"
"52635";"no_click";"Variant 2";"52635"
"5037";"no_click";"Variant 1";"5037"
"65582";"no_click";"Variant 2";"65582"
"67559";"no_click";"Variant 2";"67559"
"25688";"no_click";"Variant 1";"25688"
"42178";"no_click";"Variant 1";"42178"
"51168";"no_click";"Variant 2";"51168"
"43043";"no_click";"Variant 1";"43043"
"858";"no_click";"Variant 1";"858"
"23089";"no_click";"Variant 1";"23089"
"25411";"no_click";"Variant 1";"25411"
"76213";"no_click";"Variant 2";"76213"
"5206";"no_click";"Variant 1";"5206"
"26114";"no_click";"Variant 1";"26114"
"32525";"no_click";"Variant 1";"32525"
"3112";"no_click";"Variant 1";"3112"
"56141";"no_click";"Variant 2";"56141"
"10601";"no_click";"Variant 1";"10601"
"66893";"click";"Variant 2";"66893"
"60649";"click";"Variant 2";"60649"
"31302";"no_click";"Variant 1";"31302"
"1903";"no_click";"Variant 1";"1903"
"1611";"no_click";"Variant 1";"1611"
"19074";"no_click";"Variant 1";"19074"
"57471";"no_click";"Variant 2";"57471"
"3589";"no_click";"Variant 1";"3589"
"17712";"no_click";"Variant 1";"17712"
"30928";"no_click";"Variant 1";"30928"
"33586";"no_click";"Variant 1";"33586"
"9717";"no_click";"Variant 1";"9717"
"9851";"no_click";"Variant 1";"9851"
"68030";"no_click";"Variant 2";"68030"
"37060";"no_click";"Variant 1";"37060"
"60255";"no_click";"Variant 2";"60255"
"57237";"no_click";"Variant 2";"57237"
"32581";"no_click";"Variant 1";"32581"
"6361";"no_click";"Variant 1";"6361"
"34402";"no_click";"Variant 1";"34402"
"19665";"no_click";"Variant 1";"19665"
"79239";"no_click";"Variant 2";"79239"
"48313";"no_click";"Variant 2";"48313"
"55810";"no_click";"Variant 2";"55810"
"24774";"no_click";"Variant 1";"24774"
"26570";"no_click";"Variant 1";"26570"
"57250";"no_click";"Variant 2";"57250"
"40979";"no_click";"Variant 1";"40979"
"34104";"no_click";"Variant 1";"34104"
"70095";"no_click";"Variant 2";"70095"
"19125";"no_click";"Variant 1";"19125"
"67054";"no_click";"Variant 2";"67054"
"12877";"no_click";"Variant 1";"12877"
"73085";"no_click";"Variant 2";"73085"
"64325";"no_click";"Variant 2";"64325"
"32176";"no_click";"Variant 1";"32176"
"35274";"no_click";"Variant 1";"35274"
"29231";"no_click";"Variant 1";"29231"
"11879";"no_click";"Variant 1";"11879"
"58975";"no_click";"Variant 2";"58975"
"34342";"no_click";"Variant 1";"34342"
"79084";"no_click";"Variant 2";"79084"
"49106";"no_click";"Variant 2";"49106"
"31433";"no_click";"Variant 1";"31433"
"76902";"no_click";"Variant 2";"76902"
"53228";"no_click";"Variant 2";"53228"
"75477";"no_click";"Variant 2";"75477"
"32848";"no_click";"Variant 1";"32848"
"48904";"no_click";"Variant 2";"48904"
"29825";"no_click";"Variant 1";"29825"
"35813";"click";"Variant 1";"35813"
"29056";"no_click";"Variant 1";"29056"
"69902";"no_click";"Variant 2";"69902"
"49297";"no_click";"Variant 2";"49297"
"72304";"no_click";"Variant 2";"72304"
"31648";"no_click";"Variant 1";"31648"
"34015";"click";"Variant 1";"34015"
"79738";"no_click";"Variant 2";"79738"
"81613";"no_click";"Variant 2";"81613"
"71624";"no_click";"Variant 2";"71624"
"52053";"no_click";"Variant 2";"52053"
"34010";"no_click";"Variant 1";"34010"
"23983";"no_click";"Variant 1";"23983"
"26554";"no_click";"Variant 1";"26554"
"60715";"no_click";"Variant 2";"60715"
"9588";"no_click";"Variant 1";"9588"
"66585";"no_click";"Variant 2";"66585"
"80232";"no_click";"Variant 2";"80232"
"38822";"no_click";"Variant 1";"38822"
"10271";"no_click";"Variant 1";"10271"
"63566";"click";"Variant 2";"63566"
"14985";"no_click";"Variant 1";"14985"
"55393";"no_click";"Variant 2";"55393"
"18153";"no_click";"Variant 1";"18153"
"55567";"no_click";"Variant 2";"55567"
"13680";"no_click";"Variant 1";"13680"
"64385";"no_click";"Variant 2";"64385"
"2375";"no_click";"Variant 1";"2375"
"29942";"no_click";"Variant 1";"29942"
"61232";"no_click";"Variant 2";"61232"
"65460";"no_click";"Variant 2";"65460"
"52114";"no_click";"Variant 2";"52114"
"23963";"no_click";"Variant 1";"23963"
"11929";"no_click";"Variant 1";"11929"
"39363";"no_click";"Variant 1";"39363"
"46406";"no_click";"Variant 2";"46406"
"55491";"no_click";"Variant 2";"55491"
"61787";"no_click";"Variant 2";"61787"
"82044";"no_click";"Variant 2";"82044"
"32273";"no_click";"Variant 1";"32273"
"29197";"no_click";"Variant 1";"29197"
"18090";"no_click";"Variant 1";"18090"
"76090";"no_click";"Variant 2";"76090"
"15055";"no_click";"Variant 1";"15055"
"7299";"no_click";"Variant 1";"7299"
"48324";"no_click";"Variant 2";"48324"
"62494";"no_click";"Variant 2";"62494"
"41221";"no_click";"Variant 1";"41221"
"42484";"no_click";"Variant 1";"42484"
"13786";"no_click";"Variant 1";"13786"
"32696";"no_click";"Variant 1";"32696"
"36435";"no_click";"Variant 1";"36435"
"7376";"click";"Variant 1";"7376"
"39513";"no_click";"Variant 1";"39513"
"32489";"no_click";"Variant 1";"32489"
"76015";"no_click";"Variant 2";"76015"
"60905";"no_click";"Variant 2";"60905"
"2860";"no_click";"Variant 1";"2860"
"15283";"no_click";"Variant 1";"15283"
"49412";"no_click";"Variant 2";"49412"
"18233";"no_click";"Variant 1";"18233"
"7175";"no_click";"Variant 1";"7175"
"55494";"no_click";"Variant 2";"55494"
"65583";"no_click";"Variant 2";"65583"
"4588";"no_click";"Variant 1";"4588"
"2147";"no_click";"Variant 1";"2147"
"68899";"no_click";"Variant 2";"68899"
"40093";"no_click";"Variant 1";"40093"
"54416";"no_click";"Variant 2";"54416"
"67712";"no_click";"Variant 2";"67712"
"75320";"no_click";"Variant 2";"75320"
"776";"no_click";"Variant 1";"776"
"26778";"no_click";"Variant 1";"26778"
"21938";"click";"Variant 1";"21938"
"75786";"no_click";"Variant 2";"75786"
"20627";"no_click";"Variant 1";"20627"
"42316";"no_click";"Variant 1";"42316"
"9405";"no_click";"Variant 1";"9405"
"36818";"no_click";"Variant 1";"36818"
"39355";"no_click";"Variant 1";"39355"
"78642";"no_click";"Variant 2";"78642"
"80253";"no_click";"Variant 2";"80253"
"78570";"no_click";"Variant 2";"78570"
"31619";"click";"Variant 1";"31619"
"50291";"no_click";"Variant 2";"50291"
"84470";"no_click";"Variant 2";"84470"
"84133";"no_click";"Variant 2";"84133"
"13236";"no_click";"Variant 1";"13236"
"35781";"click";"Variant 1";"35781"
"1053";"no_click";"Variant 1";"1053"
"29257";"no_click";"Variant 1";"29257"
"84498";"no_click";"Variant 2";"84498"
"79056";"no_click";"Variant 2";"79056"
"22357";"no_click";"Variant 1";"22357"
"33594";"no_click";"Variant 1";"33594"
"60430";"no_click";"Variant 2";"60430"
"27617";"no_click";"Variant 1";"27617"
"53600";"no_click";"Variant 2";"53600"
"46859";"no_click";"Variant 2";"46859"
"81839";"no_click";"Variant 2";"81839"
"2194";"no_click";"Variant 1";"2194"
"45224";"no_click";"Variant 2";"45224"
"46212";"no_click";"Variant 2";"46212"
"70993";"no_click";"Variant 2";"70993"
"46735";"no_click";"Variant 2";"46735"
"33702";"no_click";"Variant 1";"33702"
"40165";"no_click";"Variant 1";"40165"
"3741";"no_click";"Variant 1";"3741"
"222";"no_click";"Variant 1";"222"
"72210";"click";"Variant 2";"72210"
"28420";"no_click";"Variant 1";"28420"
"48697";"no_click";"Variant 2";"48697"
"43240";"no_click";"Variant 2";"43240"
"57931";"no_click";"Variant 2";"57931"
"64062";"no_click";"Variant 2";"64062"
"84016";"no_click";"Variant 2";"84016"
"31290";"no_click";"Variant 1";"31290"
"5517";"click";"Variant 1";"5517"
"43662";"no_click";"Variant 2";"43662"
"18456";"no_click";"Variant 1";"18456"
"1151";"no_click";"Variant 1";"1151"
"10383";"no_click";"Variant 1";"10383"
"48931";"no_click";"Variant 2";"48931"
"37023";"no_click";"Variant 1";"37023"
"30514";"no_click";"Variant 1";"30514"
"29869";"no_click";"Variant 1";"29869"
"46785";"no_click";"Variant 2";"46785"
"58761";"no_click";"Variant 2";"58761"
"82928";"no_click";"Variant 2";"82928"
"2940";"no_click";"Variant 1";"2940"
"83386";"no_click";"Variant 2";"83386"
"15074";"no_click";"Variant 1";"15074"
"77384";"no_click";"Variant 2";"77384"
"71541";"no_click";"Variant 2";"71541"
"50801";"no_click";"Variant 2";"50801"
"16329";"no_click";"Variant 1";"16329"
"4266";"no_click";"Variant 1";"4266"
"6506";"no_click";"Variant 1";"6506"
"21760";"no_click";"Variant 1";"21760"
"42669";"no_click";"Variant 1";"42669"
"3507";"no_click";"Variant 1";"3507"
"45592";"click";"Variant 2";"45592"
"55710";"no_click";"Variant 2";"55710"
"35366";"no_click";"Variant 1";"35366"
"18062";"no_click";"Variant 1";"18062"
"78437";"no_click";"Variant 2";"78437"
"6589";"no_click";"Variant 1";"6589"
"71943";"no_click";"Variant 2";"71943"
"18200";"no_click";"Variant 1";"18200"
"9728";"no_click";"Variant 1";"9728"
"59080";"no_click";"Variant 2";"59080"
"41007";"no_click";"Variant 1";"41007"
"36841";"no_click";"Variant 1";"36841"
"49017";"no_click";"Variant 2";"49017"
"51829";"no_click";"Variant 2";"51829"
"76941";"no_click";"Variant 2";"76941"
"81328";"no_click";"Variant 2";"81328"
"55269";"no_click";"Variant 2";"55269"
"46854";"no_click";"Variant 2";"46854"
"72270";"no_click";"Variant 2";"72270"
"20462";"no_click";"Variant 1";"20462"
"68744";"no_click";"Variant 2";"68744"
"5466";"no_click";"Variant 1";"5466"
"67731";"no_click";"Variant 2";"67731"
"2585";"no_click";"Variant 1";"2585"
"22065";"no_click";"Variant 1";"22065"
"67325";"no_click";"Variant 2";"67325"
"62756";"no_click";"Variant 2";"62756"
"64046";"no_click";"Variant 2";"64046"
"60662";"no_click";"Variant 2";"60662"
"71308";"no_click";"Variant 2";"71308"
"7731";"no_click";"Variant 1";"7731"
"20490";"no_click";"Variant 1";"20490"
"2568";"no_click";"Variant 1";"2568"
"38520";"no_click";"Variant 1";"38520"
"12377";"no_click";"Variant 1";"12377"
"76496";"no_click";"Variant 2";"76496"
"41671";"no_click";"Variant 1";"41671"
"74009";"no_click";"Variant 2";"74009"
"70838";"no_click";"Variant 2";"70838"
"60311";"no_click";"Variant 2";"60311"
"74610";"no_click";"Variant 2";"74610"
"36178";"no_click";"Variant 1";"36178"
"29326";"no_click";"Variant 1";"29326"
"39968";"no_click";"Variant 1";"39968"
"39775";"no_click";"Variant 1";"39775"
"80170";"no_click";"Variant 2";"80170"
"77120";"no_click";"Variant 2";"77120"
"71954";"no_click";"Variant 2";"71954"
"6110";"no_click";"Variant 1";"6110"
"75087";"no_click";"Variant 2";"75087"
"61945";"no_click";"Variant 2";"61945"
"64824";"no_click";"Variant 2";"64824"
"69015";"no_click";"Variant 2";"69015"
"39510";"no_click";"Variant 1";"39510"
"27230";"no_click";"Variant 1";"27230"
"2715";"no_click";"Variant 1";"2715"
"34276";"no_click";"Variant 1";"34276"
"46200";"no_click";"Variant 2";"46200"
"52807";"no_click";"Variant 2";"52807"
"7605";"no_click";"Variant 1";"7605"
"76404";"no_click";"Variant 2";"76404"
"20765";"no_click";"Variant 1";"20765"
"55906";"no_click";"Variant 2";"55906"
"20254";"no_click";"Variant 1";"20254"
"43506";"no_click";"Variant 2";"43506"
"35795";"no_click";"Variant 1";"35795"
"38628";"no_click";"Variant 1";"38628"
"34689";"no_click";"Variant 1";"34689"
"10110";"no_click";"Variant 1";"10110"
"10285";"no_click";"Variant 1";"10285"
"47915";"no_click";"Variant 2";"47915"
"2875";"no_click";"Variant 1";"2875"
"73112";"click";"Variant 2";"73112"
"3173";"no_click";"Variant 1";"3173"
"74569";"no_click";"Variant 2";"74569"
"8318";"no_click";"Variant 1";"8318"
"78143";"no_click";"Variant 2";"78143"
"18903";"no_click";"Variant 1";"18903"
"2959";"no_click";"Variant 1";"2959"
"26663";"no_click";"Variant 1";"26663"
"21019";"no_click";"Variant 1";"21019"
"6837";"no_click";"Variant 1";"6837"
"61919";"no_click";"Variant 2";"61919"
"44869";"no_click";"Variant 2";"44869"
"64611";"no_click";"Variant 2";"64611"
"79207";"no_click";"Variant 2";"79207"
"68879";"no_click";"Variant 2";"68879"
"58540";"no_click";"Variant 2";"58540"
"16619";"click";"Variant 1";"16619"
"1543";"no_click";"Variant 1";"1543"
"35148";"no_click";"Variant 1";"35148"
"8689";"no_click";"Variant 1";"8689"
"67549";"no_click";"Variant 2";"67549"
"52111";"no_click";"Variant 2";"52111"
"17685";"no_click";"Variant 1";"17685"
"82633";"no_click";"Variant 2";"82633"
"62757";"no_click";"Variant 2";"62757"
"44419";"no_click";"Variant 2";"44419"
"12638";"no_click";"Variant 1";"12638"
"42240";"no_click";"Variant 1";"42240"
"71395";"no_click";"Variant 2";"71395"
"23161";"no_click";"Variant 1";"23161"
"35779";"no_click";"Variant 1";"35779"
"29448";"no_click";"Variant 1";"29448"
"63999";"no_click";"Variant 2";"63999"
"6093";"no_click";"Variant 1";"6093"
"35190";"no_click";"Variant 1";"35190"
"39470";"no_click";"Variant 1";"39470"
"76775";"no_click";"Variant 2";"76775"
"83789";"no_click";"Variant 2";"83789"
"49928";"no_click";"Variant 2";"49928"
"10525";"no_click";"Variant 1";"10525"
"16149";"no_click";"Variant 1";"16149"
"51223";"no_click";"Variant 2";"51223"
"59126";"no_click";"Variant 2";"59126"
"41941";"no_click";"Variant 1";"41941"
"11749";"no_click";"Variant 1";"11749"
"52515";"no_click";"Variant 2";"52515"
"8704";"no_click";"Variant 1";"8704"
"23811";"no_click";"Variant 1";"23811"
"69572";"no_click";"Variant 2";"69572"
"82361";"no_click";"Variant 2";"82361"
"30183";"no_click";"Variant 1";"30183"
"16890";"no_click";"Variant 1";"16890"
"48448";"no_click";"Variant 2";"48448"
"68273";"no_click";"Variant 2";"68273"
"68826";"no_click";"Variant 2";"68826"
"59330";"no_click";"Variant 2";"59330"
"19676";"no_click";"Variant 1";"19676"
"67645";"no_click";"Variant 2";"67645"
"59232";"no_click";"Variant 2";"59232"
"12202";"no_click";"Variant 1";"12202"
"53485";"no_click";"Variant 2";"53485"
"13510";"no_click";"Variant 1";"13510"
"4296";"no_click";"Variant 1";"4296"
"1387";"no_click";"Variant 1";"1387"
"13396";"no_click";"Variant 1";"13396"
"16744";"no_click";"Variant 1";"16744"
"72496";"click";"Variant 2";"72496"
"60349";"click";"Variant 2";"60349"
"47261";"no_click";"Variant 2";"47261"
"62385";"no_click";"Variant 2";"62385"
"72233";"no_click";"Variant 2";"72233"
"18859";"no_click";"Variant 1";"18859"
"16747";"no_click";"Variant 1";"16747"
"7129";"no_click";"Variant 1";"7129"
"17651";"no_click";"Variant 1";"17651"
"51436";"no_click";"Variant 2";"51436"
"83224";"no_click";"Variant 2";"83224"
"10294";"no_click";"Variant 1";"10294"
"55905";"no_click";"Variant 2";"55905"
"77063";"no_click";"Variant 2";"77063"
"44769";"no_click";"Variant 2";"44769"
"78957";"click";"Variant 2";"78957"
"65696";"no_click";"Variant 2";"65696"
"59107";"no_click";"Variant 2";"59107"
"73569";"no_click";"Variant 2";"73569"
"53665";"no_click";"Variant 2";"53665"
"69491";"no_click";"Variant 2";"69491"
"4766";"no_click";"Variant 1";"4766"
"20538";"no_click";"Variant 1";"20538"
"64460";"no_click";"Variant 2";"64460"
"22376";"no_click";"Variant 1";"22376"
"68779";"no_click";"Variant 2";"68779"
"4117";"click";"Variant 1";"4117"
"26477";"no_click";"Variant 1";"26477"
"61118";"no_click";"Variant 2";"61118"
"41666";"no_click";"Variant 1";"41666"
"66480";"no_click";"Variant 2";"66480"
"52387";"no_click";"Variant 2";"52387"
"33914";"no_click";"Variant 1";"33914"
"78103";"no_click";"Variant 2";"78103"
